Latitude,Longitude,Safety Score,Lighting Rating,Crowd Rating,Emergency Rating,Crimes,Severity Score,Public Spaces,Keywords
52.28748,-1.56509,37.03370292708526,0.4,0.4,0.6,141,5.801418439716312,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28345,-1.53435,31.686933828584763,0.5,0.4,0.2,465,6.280434782608696,43,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.2793,-1.52981,37.06052889603311,0.6,0.6,0.2,380,5.772117962466488,14,"['street', 'public', 'other members']"
52.28557,-1.53472,32.374763263989955,0.5,0.4,0.25,491,6.5227272727272725,48,"['isolated road', 'many drunk people', 'night', 'park', 'lighting']"
52.28636,-1.56032,45.47113779617896,0.6,0.8,0.4,41,5.658536585365853,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2883984,-1.5382739,45.4775206068902,0.6,0.8,0.4,325,5.859872611464968,27,"['afternoons', 'greenery', 'public', 'route']"
52.29004,-1.57979,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.27619,-1.51641,36.304704231937954,0.6,0.6,0.2,91,6.0989010989010985,5,"['street', 'public', 'other members']"
52.2899038,-1.579364,42.31393129770992,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28766,-1.56437,37.06641576731738,0.4,0.4,0.6,148,5.756756756756757,5,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.2840609,-1.5351349,32.32631210480369,0.45,0.5,0.25,512,6.523715415019763,41,"['drunk people', 'little lighting', 'night', 'shops', 'park']"
52.284,-1.53412,38.69973985540405,0.625,0.525,0.3,562,6.311030741410488,55,"['isolated road', 'drunk public', 'night', 'residential area', 'lighting']"
52.28551,-1.5365,19.379461460723324,0.2,0.2,0.2,373,6.839673913043479,22,"['unlit roads', 'route']"
52.28715,-1.53747,43.98734884030399,0.6,0.8,0.4,422,6.1307506053268765,9,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2794,-1.54578,37.34456307742561,0.6,0.4,0.2,127,4.140495867768595,13,"['isolated road', 'lack', 'route', 'lighting']"
52.29031,-1.53654,32.55668153593819,0.4,0.4,0.2,792,4.989623865110247,58,"['little lighting', 'park']"
52.28683,-1.53357,30.705351996692578,0.4,0.4,0.3,622,6.2901639344262295,32,"['little lighting', 'park', 'backstreets', 'evening', 'lighting']"
52.28372,-1.53421,32.26022117909627,0.5,0.4,0.2,518,6.2074363992172215,52,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.28582,-1.55874,46.95389990886819,0.8,0.8,0.2,12,4.833333333333333,2,"['cars', 'public', 'lot', 'times', 'route']"
52.29414,-1.53713,38.78894019184702,0.6,0.4,0.4,484,5.545064377682404,38,"['main high street', 'route']"
52.27959,-1.54576,37.45529171645917,0.6,0.4,0.2,127,4.140495867768595,15,"['isolated road', 'lack', 'route', 'lighting']"
52.28443,-1.55604,45.26411118890908,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.28238,-1.54998,47.75847190698687,0.8,0.8,0.2,71,4.4,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28592,-1.56422,46.7286658482837,0.6,0.8,0.4,94,5.01063829787234,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28702,-1.53322,33.06062998628694,0.4,0.4,0.4,537,6.216730038022813,35,"['evening', 'backstreets', 'lighting', 'route']"
52.28574,-1.56431,47.44325999599495,0.6,0.8,0.4,84,4.7023809523809526,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28652,-1.54854,46.0904058667096,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28799,-1.53174,39.45685651832792,0.5,0.6,0.4,331,6.2625,34,"['scenic route', 'park', 'daytime', 'walk', 'backstreets']"
52.29009,-1.53802,40.17509961439392,0.6,0.4,0.4,563,5.048913043478261,47,"['main high street', 'route']"
52.28791,-1.5347,33.57122984492149,0.6,0.4,0.2,531,5.988304093567251,31,"['isolated road', 'lack', 'route', 'lighting']"
52.2901428,-1.5845361,48.17748091603053,0.5,0.4,0.4,0,0.0,0,"['little lighting', 'night', 'park', 'ease', 'access']"
52.28492,-1.53438,33.525034166249945,0.6,0.4,0.2,565,6.386690647482014,46,"['isolated road', 'lack', 'route', 'lighting']"
52.27638,-1.52292,34.464802025944955,0.6,0.6,0.2,162,6.777777777777778,1,"['street', 'public', 'other members']"
52.2930159,-1.5370596,51.538236207718754,0.7,0.9,0.4,688,5.165919282511211,47,"['shops', 'public spaces', 'ease', 'many people', 'route']"
52.28712,-1.53681,34.527954750975695,0.5,0.5333333333333333,0.3,464,6.251101321585903,18,"['scenic route', 'street lighting', 'night', 'nobody', 'walk']"
52.28968,-1.55082,36.45310337681681,0.4,0.4,0.6,75,5.95945945945946,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28855,-1.53626,30.55622719749337,0.4,0.4,0.2,530,5.61284046692607,36,"['little lighting', 'park']"
52.29095,-1.58167,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28434,-1.55584,45.42102097454856,0.8,0.8,0.2,9,5.555555555555555,4,"['cars', 'public', 'lot', 'times', 'route']"
52.29081,-1.58082,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28248,-1.55001,47.75847190698687,0.8,0.8,0.2,71,4.4,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28806,-1.54344,43.89650195565089,0.6,0.8,0.4,94,6.293478260869565,5,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28629,-1.54861,46.0904058667096,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28275,-1.55349,44.85453843469373,0.8,0.8,0.2,41,5.682926829268292,0,"['cars', 'public', 'lot', 'times', 'route']"
52.27627,-1.5342,48.45825863509165,0.8,0.8,0.4,254,5.880952380952381,6,"['public spaces', 'access', 'route']"
52.2863,-1.53189,29.520771632223685,0.4,0.4,0.2,500,6.230142566191447,44,"['night', 'round back streets']"
52.28668,-1.53731,19.33453324006078,0.2,0.2,0.2,452,6.447427293064877,8,"['unlit roads', 'route']"
52.288495,-1.5306291,38.74668822680757,0.65,0.55,0.25,282,5.863970588235294,22,"['many shops', 'parade', 'safer choice', 'park', 'lighting']"
52.28323,-1.53446,30.884692077535306,0.5,0.4,0.2,451,6.538975501113586,38,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.28579389999999,-1.5332444,49.91627159649849,0.8,0.8,0.4,501,6.396341463414634,59,"['public spaces', 'lots', 'route']"
52.28214,-1.54747,49.13359418154615,0.8,0.8,0.2,119,3.8135593220338975,4,"['cars', 'public', 'lot', 'times', 'route']"
52.28655,-1.56064,44.27032364165221,0.6,0.8,0.4,72,6.166666666666667,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28951,-1.55518,36.32299825663923,0.4,0.4,0.6,47,6.085106382978723,2,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28714,-1.53329,32.94606833478974,0.4,0.4,0.4,485,6.255274261603375,33,"['evening', 'backstreets', 'lighting', 'route']"
52.28517,-1.55178,47.95251863730904,0.6,0.8,0.4,8,4.5,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28138,-1.53471,31.53571052977717,0.6,0.4,0.2,202,6.54228855721393,7,"['isolated road', 'lack', 'route', 'lighting']"
52.28755,-1.53444,33.06596211894558,0.6,0.4,0.2,500,6.253112033195021,31,"['isolated road', 'lack', 'route', 'lighting']"
52.27921,-1.54481,34.456111751849285,0.6,0.4,0.2,48,5.395833333333333,9,"['isolated road', 'lack', 'route', 'lighting']"
52.29094,-1.58286,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28741,-1.53865,20.0174241527538,0.2,0.2,0.2,233,6.25,7,"['unlit roads', 'route']"
52.28403,-1.53464,21.167461490765906,0.2,0.2,0.2,512,6.484189723320158,44,"['unlit roads', 'route']"
52.28634,-1.56102,44.12920661734767,0.6,0.8,0.4,23,6.260869565217392,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29001,-1.57887,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28793,-1.5348,33.68938252725634,0.6,0.4,0.2,511,6.026315789473684,34,"['isolated road', 'lack', 'route', 'lighting']"
52.28974,-1.54926,36.51113655653569,0.4,0.4,0.6,67,5.9393939393939394,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28796,-1.5668,37.51223477417254,0.4,0.4,0.6,119,5.554621848739496,4,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28997,-1.57858,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28838,-1.53065,39.6769100482855,0.5,0.6,0.4,291,5.882562277580071,22,"['scenic route', 'park', 'daytime', 'walk', 'backstreets']"
52.27593,-1.51663,36.05742773349463,0.6,0.6,0.2,98,6.204081632653061,5,"['street', 'public', 'other members']"
52.28658,-1.56075,44.27032364165221,0.6,0.8,0.4,72,6.166666666666667,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2878584,-1.5363235,45.01096642425869,0.6,0.8,0.4,506,5.9427402862985685,27,"['afternoons', 'greenery', 'public', 'route']"
52.28766,-1.56534,40.77416094235244,0.6,0.6,0.4,141,5.801418439716312,6,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.27444,-1.52549,47.32099623876619,0.8,0.8,0.4,172,6.377906976744186,3,"['public spaces', 'access', 'route']"
52.28754,-1.54134,19.23792136021693,0.2,0.2,0.2,132,6.565891472868217,3,"['unlit roads', 'route']"
52.28726,-1.56445,44.84124573568912,0.8,0.8,0.2,148,5.756756756756757,6,"['cars', 'public', 'lot', 'times', 'route']"
52.28243,-1.53486,31.095402230316083,0.5,0.4,0.2,292,6.3883161512027495,32,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.27646,-1.52497,35.3723557977344,0.6,0.6,0.2,174,6.362068965517241,1,"['street', 'public', 'other members']"
52.28295,-1.55368,44.85453843469373,0.8,0.8,0.2,41,5.682926829268292,0,"['cars', 'public', 'lot', 'times', 'route']"
52.28727,-1.53421,45.13149569525458,0.6,0.8,0.4,474,6.233766233766234,35,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29093,-1.58276,57.92461832061069,0.8,0.8,0.2,0,0.0,0,"['cars', 'public', 'lot', 'times', 'route']"
52.28959,-1.55341,36.44418548113131,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29353,-1.53805,38.63013106521906,0.6,0.4,0.4,464,5.505592841163311,33,"['main high street', 'route']"
52.28657,-1.52949,30.105078874829065,0.4,0.4,0.2,285,5.802158273381295,32,"['night', 'round back streets']"
52.27424,-1.525,47.13748739495285,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.28796939999999,-1.5362706,45.17538164983947,0.6,0.8,0.4,494,5.97907949790795,31,"['afternoons', 'greenery', 'public', 'route']"
52.2896,-1.55306,36.44418548113131,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29019,-1.58442,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.2885,-1.53063,39.73189815047169,0.5,0.6,0.4,282,5.863970588235294,22,"['scenic route', 'park', 'daytime', 'walk', 'backstreets']"
52.28439,-1.55596,45.26411118890908,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.28711,-1.54778,45.04316825651394,0.6,0.8,0.4,34,5.705882352941177,0,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2847851,-1.5325758,49.813816358489575,0.8,0.8,0.4,618,6.284539473684211,56,"['public street', 'daytime', 'people', 'route']"
52.28815,-1.56762,37.1853814088802,0.4,0.4,0.6,118,5.627118644067797,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28413,-1.53464,21.184998849660257,0.2,0.2,0.2,558,6.471869328493648,45,"['unlit roads', 'route']"
52.28816,-1.53619,28.785773457224245,0.4,0.35,0.2,492,5.90356394129979,35,"['little lighting', 'street lighting', 'night', 'park', 'anything']"
52.28731,-1.56472,44.90259426446616,0.8,0.8,0.2,153,5.725490196078432,6,"['cars', 'public', 'lot', 'times', 'route']"
52.2742,-1.52487,47.13748739495285,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.28506,-1.53357,33.87394166307952,0.4,0.4,0.4,576,6.304424778761062,54,"['evening', 'backstreets', 'lighting', 'route']"
52.27472,-1.52606,47.64105697444584,0.8,0.8,0.4,95,6.28421052631579,3,"['public spaces', 'access', 'route']"
52.29071,-1.58299,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.27957,-1.5459,37.45529171645917,0.6,0.4,0.2,127,4.140495867768595,15,"['isolated road', 'lack', 'route', 'lighting']"
52.29139,-1.5783,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28969,-1.55079,36.45310337681681,0.4,0.4,0.6,75,5.95945945945946,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28459,-1.55636,45.26411118890908,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.286249,-1.540875,33.577120277626484,0.52,0.52,0.32,118,6.879310344827586,3,"['enjoyable evening walk', 'busy streets', 'police cars', 'little lighting', 'park']"
52.2902,-1.5387,40.07286747202771,0.4,0.4,0.6,565,5.0650994575045205,46,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27633,-1.51851,34.827944801203145,0.6,0.6,0.2,132,6.681818181818182,3,"['street', 'public', 'other members']"
52.28821,-1.56298,36.7415351098096,0.4,0.4,0.6,173,5.884393063583815,5,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28594,-1.54932,46.04803069551661,0.6,0.8,0.4,25,5.32,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28724,-1.53434,29.047948522863564,0.4,0.4,0.2,473,6.245119305856833,31,"['little lighting', 'park']"
52.27432,-1.52477,47.13748739495285,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.27585,-1.51667,36.30722681951626,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28726,-1.53345,45.10649164662976,0.6,0.8,0.4,467,6.2505494505494505,35,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28904,-1.53767,39.03426804486892,0.6,0.4,0.4,550,5.157407407407407,30,"['main high street', 'route']"
52.2914,-1.57826,57.92461832061069,0.8,0.8,0.2,0,0.0,0,"['cars', 'public', 'lot', 'times', 'route']"
52.2758,-1.52685,48.46436789418016,0.8,0.8,0.4,126,5.846774193548387,1,"['public spaces', 'access', 'route']"
52.28699,-1.53323,33.06062998628694,0.4,0.4,0.4,537,6.216730038022813,35,"['evening', 'backstreets', 'lighting', 'route']"
52.28511,-1.53628,22.382354056485205,0.3,0.25,0.2,367,6.8535911602209945,23,"['unlit roads', 'night', 'street lighting', 'park', 'anything']"
52.2863,-1.56011,47.404364820523085,0.6,0.8,0.4,12,4.833333333333333,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29021,-1.5418,36.28272365341643,0.4,0.4,0.6,152,6.22972972972973,10,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28659,-1.53338,33.29071956588498,0.6,0.4,0.2,601,6.3141891891891895,40,"['isolated road', 'lack', 'route', 'lighting']"
52.28724,-1.53554,44.48768876333176,0.6,0.8,0.4,496,6.287784679089027,26,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2854,-1.56318,47.816180106679454,0.6,0.8,0.4,71,4.549295774647887,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28751,-1.53444,33.08049897816308,0.6,0.4,0.2,487,6.255274261603375,31,"['isolated road', 'lack', 'route', 'lighting']"
52.27645,-1.52624,36.08080219549812,0.6,0.6,0.2,147,6.061643835616438,1,"['street', 'public', 'other members']"
52.28674,-1.52441,29.90997803678608,0.4,0.4,0.2,166,5.280487804878049,4,"['night', 'round back streets']"
52.28526,-1.53365,34.12604380875784,0.4,0.4,0.4,565,6.297297297297297,58,"['evening', 'backstreets', 'lighting', 'route']"
52.27587,-1.51677,36.30722681951626,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28801,-1.53938,44.67120828963329,0.6,0.8,0.4,280,5.940959409594096,10,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28211,-1.54772,49.086308787827896,0.8,0.8,0.2,124,3.829268292682927,4,"['cars', 'public', 'lot', 'times', 'route']"
52.2931277,-1.5359592,43.74780851242829,0.8,0.6,0.2,683,5.27190332326284,52,"['many shops', 'parade', 'safer choice', 'public', 'route']"
52.28429,-1.53484,21.12411684730093,0.2,0.2,0.2,543,6.5111940298507465,45,"['unlit roads', 'route']"
52.28785,-1.53471,33.51586552540471,0.6,0.4,0.2,531,5.988304093567251,30,"['isolated road', 'lack', 'route', 'lighting']"
52.29134,-1.57799,50.260516991272496,0.4,0.4,0.6,0,0.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28646,-1.56055,44.06506340890922,0.6,0.8,0.4,56,6.267857142857143,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29051,-1.58014,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.2861809,-1.5318264,35.638179660570216,0.5,0.6,0.2,500,6.230142566191447,46,"['isolated streets', 'many public spaces', 'route']"
52.28821,-1.53106,33.00655743255182,0.4,0.4,0.4,338,6.0703363914373085,23,"['evening', 'backstreets', 'lighting', 'route']"
52.28337,-1.53438,31.467865386071264,0.5,0.4,0.2,465,6.331887201735358,41,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.2885,-1.56897,46.072332564533,0.8,0.8,0.2,96,5.125,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28621,-1.54867,46.0904058667096,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28254,-1.55011,47.67254790557007,0.8,0.8,0.2,86,4.423529411764706,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28644,-1.56319,45.25360384729108,0.6,0.8,0.4,143,5.678321678321678,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28426,-1.53476,21.17948116681771,0.2,0.2,0.2,543,6.5111940298507465,46,"['unlit roads', 'route']"
52.281047,-1.5446566,31.43022327697488,0.4,0.4,0.2,156,4.84516129032258,5,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.28726,-1.53821,20.02628090936559,0.2,0.2,0.2,232,6.246636771300448,7,"['unlit roads', 'route']"
52.28761,-1.54672,44.91761348334656,0.6,0.8,0.4,27,5.814814814814815,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28689,-1.53364,28.736819738244503,0.4,0.4,0.2,622,6.2901639344262295,31,"['little lighting', 'park']"
52.2874242,-1.5356918,44.22954423695785,0.6,0.8,0.4,492,6.27348643006263,25,"['afternoons', 'greenery', 'public', 'route']"
52.290212,-1.5418035,40.35715113433246,0.6,0.4,0.6,152,6.22972972972973,10,"['ease', 'route']"
52.28959,-1.55343,36.44418548113131,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29094,-1.58259,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28819,-1.54012,45.53180949311745,0.6,0.8,0.4,158,5.915032679738562,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28787,-1.5663,45.39280786836989,0.8,0.8,0.2,116,5.5344827586206895,6,"['cars', 'public', 'lot', 'times', 'route']"
52.27646,-1.51919,34.30106540095978,0.6,0.6,0.2,139,6.913669064748201,3,"['street', 'public', 'other members']"
52.29054,-1.57827,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28819,-1.5403,45.46515302240504,0.6,0.8,0.4,149,5.951388888888889,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28784,-1.56382,36.981522654952,0.4,0.4,0.6,171,5.777777777777778,5,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27586,-1.51665,36.30722681951626,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28658,-1.56061,44.27032364165221,0.6,0.8,0.4,72,6.166666666666667,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28757,-1.5382,44.02059733465868,0.6,0.8,0.4,232,6.246636771300448,9,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2961,-1.53742,38.42559676351342,0.6,0.4,0.4,28,5.178571428571429,2,"['main high street', 'route']"
52.28793,-1.5667,45.23170042302751,0.8,0.8,0.2,119,5.554621848739496,4,"['cars', 'public', 'lot', 'times', 'route']"
52.2902,-1.53805,40.119735294877145,0.6,0.4,0.4,563,5.048913043478261,46,"['main high street', 'route']"
52.28455,-1.53545,20.45023431081277,0.2,0.2,0.2,540,6.597744360902255,36,"['unlit roads', 'route']"
52.27632,-1.52168,34.02925334343408,0.6,0.6,0.2,127,6.9921259842519685,1,"['street', 'public', 'other members']"
52.27517,-1.52654,48.18335634466712,0.8,0.8,0.4,96,6.042553191489362,3,"['public spaces', 'access', 'route']"
52.28442,-1.5352,20.94317892090483,0.2,0.2,0.2,544,6.517690875232774,42,"['unlit roads', 'route']"
